User_ID,Age,Gender,Daily_Screen_Time(hrs),Sleep_Quality(1-10),Stress_Level(1-10),Days_Without_Social_Media,Exercise_Frequency(week),Social_Media_Platform,Happiness_Index(1-10)
U4579,51,Male,9.9,3,4,4,6,Facebook,6
U4580,37,Female,5.8,1,1,0,,YouTube,7
U4581,55,Male,7.5,4,8,3,6,Facebook,2
U4582,41,Female,2,10,1,5,5,,6
U4583,27,Female,3.7,6,2,6,3,YouTube,1
U4584,49,Female,3.5,7,5,7,0,,3
U4585,32,Male,6.2,4,1,0,6,TikTok,2
U4586,54,Male,4,4,1,2,,,7
U4587,37,Male,6.8,6,6,1,1,Instagram,9
U4588,20,Other,7.2,1,1,7,6,X (Twitter),3
U4589,54,Male,1.3,5,5,3,4,TikTok,3
U4590,57,Male,6.8,3,10,1,1,X (Twitter),9
U4591,25,Female,2.1,8,5,6,2,YouTube,9
U4592,57,Female,5.2,5,2,4,4,X (Twitter),8
U4593,40,Female,7.5,7,3,7,0,Facebook,3
U4594,57,Other,7.3,8,3,,,X (Twitter),10
U4595,28,Male,,8,3,0,0,Facebook,6
U4596,25,Male,3.5,2,3,0,7,Instagram,4
U4597,46,Male,5,2,4,6,1,,6
,47,Male,2.7,10,10,1,4,TikTok,8
U4599,27,Female,9.8,5,1,4,7,Facebook,5
U4600,56,Male,4.1,3,4,4,7,Facebook,4
U4601,45,Female,9.3,10,4,3,5,X (Twitter),10
U4602,53,Male,9.2,1,,0,2,Instagram,2
U4603,30,Male,,8,4,1,0,Facebook,1
U4604,49,Female,3.3,6,5,3,3,YouTube,1
U4605,53,Male,7.9,3,4,,1,Instagram,9
U4606,54,Female,3.1,8,5,,4,TikTok,9
U4607,43,Other,5.7,1,,6,,TikTok,10
U4608,39,Female,2,,,5,0,LinkedIn,2
U4609,21,Male,4.5,9,8,6,6,Instagram,1
U4610,48,Female,1.7,6,1,2,4,Facebook,6
U4611,35,Male,3.6,,3,6,0,TikTok,5
U4612,,Female,7,9,,6,2,Instagram,2
U4613,41,Male,9.9,7,10,2,6,X (Twitter),5
U4614,40,,3.3,1,6,3,5,Facebook,2
U4615,39,Other,5.3,1,8,0,1,Instagram,2
U4616,19,Male,5,5,6,3,6,X (Twitter),7
U4617,48,Female,2.7,4,4,3,7,YouTube,8
U4618,28,Male,6.5,8,3,5,0,TikTok,9
U4619,,Female,7.5,2,4,0,6,Instagram,5
U4620,49,Other,2.3,6,8,0,3,LinkedIn,5
U4621,22,Male,7.8,8,9,5,7,,8
U4622,55,Female,7.3,1,8,0,1,X (Twitter),1
U4623,27,Female,2.8,3,9,6,1,Instagram,5
U4624,57,Female,6.8,1,8,,4,Instagram,9
U4625,41,Male,4.5,7,5,5,1,X (Twitter),4
U4626,,Female,7.1,1,5,7,0,LinkedIn,4
,40,Male,5.5,9,1,0,2,Instagram,9
U4628,34,Male,1.4,8,8,6,0,Facebook,7
U4629,18,,8.1,3,2,5,5,TikTok,2
U4630,,Female,,4,6,0,1,,2
U4631,48,Female,7.5,9,6,3,3,Facebook,8
U4632,59,Male,2.1,10,10,6,5,TikTok,4
,59,Female,7.5,,4,5,3,LinkedIn,10
U4634,51,Female,4.7,5,9,1,5,Instagram,5
U4635,26,,8.2,5,3,6,7,X (Twitter),1
U4636,39,Female,6.4,1,8,1,0,X (Twitter),4
U4637,30,Male,4.2,1,2,1,0,YouTube,6
U4638,42,Male,,3,5,,0,Facebook,7
U4639,35,Male,8.3,2,6,0,7,TikTok,6
U4640,29,Female,6,10,2,2,0,X (Twitter),2
U4641,57,Other,9.9,1,7,0,6,TikTok,7
U4642,34,,4.4,5,5,7,4,X (Twitter),4
U4643,32,Male,7.2,3,10,4,0,TikTok,7
U4644,59,Female,6.6,7,4,7,7,Facebook,10
U4645,32,Female,6.7,8,4,0,4,YouTube,2
U4646,32,Female,7.6,10,2,6,1,YouTube,3
U4647,56,Female,2.3,6,9,5,7,Facebook,5
U4648,30,Female,5.9,5,1,6,,LinkedIn,4
U4649,34,Female,5.6,10,1,5,6,,5
U4650,49,Female,4.1,5,4,6,7,Instagram,10
U4651,26,Male,4.9,1,3,1,0,,10
U4652,57,,5.7,6,9,0,,TikTok,4
U4653,37,Male,3.9,6,,,3,Facebook,3
U4654,43,Male,3.6,3,2,5,1,Facebook,5
U4655,44,Male,7.6,4,4,4,1,TikTok,3
U4656,38,Female,1.6,4,5,7,0,TikTok,7
U4657,35,Female,3.8,6,10,6,6,,5
U4658,30,Female,6.9,8,4,2,1,YouTube,5
U4659,33,Male,2.9,9,4,2,2,X (Twitter),9
,26,Female,6.2,,4,1,5,TikTok,5
U4661,,Male,3.7,5,8,5,3,,5
U4662,55,Female,8.6,8,7,2,1,TikTok,1
U4663,36,Male,4.1,8,4,1,2,X (Twitter),3
U4664,24,,3.1,10,1,3,6,YouTube,1
U4665,52,Female,5.8,4,6,,0,TikTok,6
U4666,,Female,,4,5,,,Instagram,2
U4667,33,Female,8.2,3,5,4,5,YouTube,5
U4668,,Female,7.1,5,6,0,3,Instagram,9
U4669,21,Male,7.9,8,8,4,3,Instagram,6
U4670,42,Female,4.6,,6,2,2,YouTube,7
U4671,49,Male,8.5,9,6,5,4,Instagram,9
U4672,57,Male,5.4,,7,6,,Facebook,6
U4673,30,Male,1.9,4,8,,2,X (Twitter),7
U4674,34,Female,3,6,4,6,5,TikTok,3
U4675,54,Male,7.4,5,,0,6,Facebook,4
U4676,23,Male,9.1,4,8,4,4,TikTok,3
U4677,36,Other,1.9,3,6,4,6,TikTok,6
U4678,30,Female,8.8,2,9,6,7,Facebook,5
,43,Male,8.2,9,6,5,2,TikTok,1
U4680,31,Female,4.2,10,4,5,2,YouTube,10
,,Male,7.2,3,6,1,2,X (Twitter),10
U4682,21,,,4,2,5,3,TikTok,7
U4683,56,Female,8.3,1,8,5,,X (Twitter),2
U4684,25,Female,,1,6,5,5,LinkedIn,5
U4685,42,Female,,10,4,6,3,Instagram,9
U4686,30,Male,8.8,9,7,3,5,TikTok,4
U4687,49,,2.3,4,8,4,5,Instagram,6
U4688,55,Female,8.6,,3,5,3,X (Twitter),4
U4689,55,Male,1.2,,10,0,3,Facebook,7
U4690,45,Other,7.8,6,3,3,7,X (Twitter),9
U4691,47,Male,6.2,2,10,,3,,6
U4692,20,Male,7.3,6,3,6,4,YouTube,10
U4693,45,Female,4.7,7,3,5,4,X (Twitter),10
U4694,20,Male,8.8,1,2,7,2,X (Twitter),3
U4695,51,Male,3.8,8,5,0,1,Instagram,8
U4696,33,,3.5,6,6,3,5,Instagram,9
U4697,39,Other,,9,1,2,7,TikTok,1
U4698,49,Male,8,4,6,6,7,Instagram,8
U4699,,Male,5.5,2,7,7,1,LinkedIn,6
U4700,25,Male,5.8,9,2,3,7,Facebook,1
U4701,25,Male,8.5,8,1,1,0,Facebook,9
U4702,23,Male,,2,7,3,6,,1
U4703,31,Female,2.5,8,,4,,Instagram,8
,49,Other,5.9,8,3,5,5,LinkedIn,1
U4705,52,Male,2.1,5,2,3,0,X (Twitter),8
U4706,27,Female,8.8,7,2,1,4,X (Twitter),2
U4707,,Other,8.5,7,2,1,7,Facebook,2
U4708,29,Male,8.6,4,8,5,7,X (Twitter),10
U4709,48,Male,7.3,6,1,6,3,YouTube,8
,46,Female,5.2,10,3,6,6,X (Twitter),4
U4711,22,,4.6,,8,3,6,,7
U4712,,Male,4.6,6,6,2,0,,10
U4713,58,Male,1.6,9,7,3,0,Instagram,10
U4714,48,Male,9.5,2,2,0,4,Instagram,10
U4715,38,Male,5.1,10,9,1,7,TikTok,5
U4716,37,Female,9.4,8,7,3,2,YouTube,2
U4717,56,Female,8.9,8,3,2,,YouTube,2
U4718,39,Female,8.5,1,9,6,3,TikTok,8
U4719,21,Male,,2,3,6,,X (Twitter),3
U4720,30,Male,1.9,4,10,2,3,Facebook,10
U4721,59,Male,3.9,,8,7,2,YouTube,8
,37,Female,,5,7,2,5,YouTube,3
,30,Female,1.1,6,,4,4,TikTok,5
U4724,34,Male,1.4,7,5,7,5,LinkedIn,3
U4725,53,Male,7.1,1,7,4,,TikTok,1
U4726,50,Female,9,7,3,4,,YouTube,9
U4727,18,,8.7,6,,5,1,X (Twitter),5
U4728,32,Male,2.5,5,9,0,6,LinkedIn,3
U4729,30,Male,9.2,6,2,0,7,Instagram,4
U4730,34,Male,7.3,,3,5,1,Instagram,6
U4731,41,Female,7.4,6,1,3,4,Instagram,8
U4732,25,Female,3.7,5,1,7,2,LinkedIn,2
U4733,44,Female,7.4,6,1,7,5,Instagram,2
U4734,40,Female,7.4,9,10,4,2,YouTube,3
U4735,25,,,1,3,4,1,YouTube,6
U4736,25,Male,4.2,3,6,7,5,Instagram,9
U4737,43,Male,8.3,3,10,7,2,Instagram,9
U4738,30,Male,9.4,9,3,0,2,X (Twitter),10
U4739,56,Male,,3,4,2,6,X (Twitter),9
U4740,54,Female,3.2,6,2,2,,LinkedIn,9
U4741,45,Female,5,9,7,5,5,X (Twitter),6
U4742,42,Female,4.1,10,4,7,3,Facebook,10
U4743,33,Male,7.4,5,1,7,6,X (Twitter),3
U4744,19,Male,,10,4,5,,X (Twitter),5
U4745,35,Male,2.9,9,4,5,2,YouTube,6
U4746,34,Female,9.5,9,,1,3,Instagram,9
U4747,,Male,7.1,6,8,5,5,LinkedIn,9
U4748,56,,3,8,7,,3,X (Twitter),3
U4749,30,Male,4.3,9,10,3,,X (Twitter),7
U4750,49,Other,1.9,9,10,6,1,X (Twitter),9
U4751,46,Female,6.4,8,3,6,6,YouTube,3
U4752,47,Female,2.5,4,4,4,3,Facebook,10
U4753,35,Female,7.2,8,,7,4,TikTok,5
U4754,30,Female,7.6,2,10,0,7,LinkedIn,1
,,Male,5.3,3,3,3,0,LinkedIn,9
U4756,47,Male,1.8,9,5,7,7,Instagram,10
U4757,38,Female,6.5,10,5,2,6,YouTube,1
U4758,34,Female,4.3,4,5,6,7,YouTube,4
U4759,57,Male,9.5,2,5,0,3,LinkedIn,4
U4760,36,Male,5.6,3,9,4,,YouTube,8
U4761,32,Female,1.7,7,10,5,4,X (Twitter),5
U4762,,Male,6.7,,5,4,7,YouTube,3
U4763,27,,8,7,9,3,2,TikTok,1
U4764,48,Male,2.4,8,9,7,,,1
U4765,,Male,5,3,10,3,2,Facebook,4
,47,Male,,7,4,6,4,Instagram,7
U4767,50,Female,1.2,1,9,5,1,LinkedIn,8
U4768,26,Female,1.3,6,2,7,1,X (Twitter),1
U4769,,Male,7.1,3,,1,1,,8
U4770,52,Female,7.5,2,1,5,1,LinkedIn,5
U4771,28,Male,8.6,4,7,7,5,Instagram,6
U4772,51,Male,4.6,9,10,5,1,LinkedIn,8
U4773,33,Female,4.5,6,9,3,6,LinkedIn,10
U4774,,,6,9,3,3,6,YouTube,1
U4775,49,,7.8,8,8,7,4,YouTube,1
U4776,32,Female,6.8,5,1,2,3,LinkedIn,8
U4777,29,Female,3.9,8,6,2,3,X (Twitter),8
U4778,50,Female,4.1,2,6,0,3,X (Twitter),4
,31,Female,7.9,,5,7,7,Instagram,5
U4780,,Male,5.8,1,4,3,1,LinkedIn,9
U4781,25,,1.9,3,3,3,7,X (Twitter),2
U4782,44,Male,2.4,7,4,4,1,YouTube,1
U4783,29,Female,8.7,4,7,6,7,TikTok,7
U4784,18,Male,10,7,7,2,4,YouTube,10
U4785,57,Male,4,1,3,4,6,Instagram,4
U4786,59,Female,4.5,7,10,3,5,LinkedIn,7
U4787,28,,2.4,3,3,7,6,YouTube,3
U4788,56,Other,3.1,2,3,2,3,LinkedIn,4
U4789,48,Female,4.8,9,5,7,6,,10
U4790,34,Male,3.6,2,1,6,7,TikTok,8
,50,,7.3,3,10,3,6,TikTok,1
U4792,49,Male,5.8,3,7,1,6,YouTube,7
U4793,,Male,8.4,4,8,6,7,X (Twitter),7
U4794,38,Female,7.5,7,7,5,7,Instagram,6
U4795,38,Female,2.2,7,8,6,5,X (Twitter),1
U4796,57,Female,2.1,,9,,2,YouTube,10
U4797,40,Other,9.1,10,4,2,1,,4
U4798,23,,8.4,8,3,2,7,LinkedIn,8
U4799,39,Male,5.2,6,7,3,7,TikTok,2
U4800,55,,2.2,6,9,3,0,Instagram,10
U4801,54,Female,,5,9,,,Facebook,2
U4802,25,Other,3.1,2,8,7,0,YouTube,5
,58,Male,,6,3,7,7,YouTube,1
U4804,52,Male,9.3,6,6,0,6,X (Twitter),8
U4805,28,Female,8.3,5,2,,,LinkedIn,10
U4806,41,Male,7.2,6,6,2,7,Facebook,4
U4807,38,Female,1.3,5,,3,4,X (Twitter),6
U4808,19,Male,5.8,4,4,7,2,Facebook,6
U4809,57,Male,6.9,3,3,4,1,TikTok,4
U4810,36,Female,,1,8,2,4,Instagram,5
,56,Male,5.2,4,10,3,3,,6
,45,Female,9.6,9,6,0,3,Instagram,1
U4813,34,Male,3.2,7,9,2,6,X (Twitter),6
,23,Male,1.6,7,3,3,1,Facebook,7
,36,Male,4,7,5,7,6,Instagram,6
U4816,55,Female,7,4,,4,6,LinkedIn,4
U4817,45,Male,7.6,7,6,4,,TikTok,6
U4818,19,Female,7.6,2,2,1,1,,2
U4819,55,Female,2,8,6,2,0,YouTube,1
U4820,54,Female,9,10,3,4,2,YouTube,6
U4821,21,Female,3.5,8,8,2,0,X (Twitter),1
U4822,39,Male,2.9,9,10,4,6,TikTok,10
U4823,43,Male,6.5,5,10,,2,Instagram,4
U4824,53,Female,2.9,10,6,,4,TikTok,6
U4825,30,Male,5.6,8,8,7,4,TikTok,6
U4826,49,,4.7,2,7,2,6,X (Twitter),8
U4827,34,Female,3.1,10,6,1,7,Instagram,1
U4828,58,Male,,10,9,7,5,Instagram,1
U4829,53,Female,4.8,8,,6,2,TikTok,8
U4830,36,Female,4.1,10,10,0,4,TikTok,5
U4831,52,Male,4.4,9,,5,7,LinkedIn,5
U4832,57,,7.6,6,4,7,2,LinkedIn,10
U4833,45,Male,2.5,6,8,2,6,LinkedIn,3
U4834,18,Female,6.6,4,3,0,7,YouTube,10
U4835,59,Female,7.1,8,5,6,5,TikTok,10
U4836,35,Female,8.2,7,3,5,5,Facebook,9
U4837,57,Female,,9,10,0,5,YouTube,10
U4838,50,Female,,1,4,0,4,Facebook,8
U4839,29,Female,2.2,10,5,4,5,TikTok,10
U4840,25,Female,6.5,8,8,7,3,TikTok,8
U4841,41,Female,7.8,8,10,3,,X (Twitter),3
U4842,33,Female,3.5,,8,5,6,LinkedIn,9
U4843,21,Female,5.7,7,3,0,1,TikTok,5
U4844,55,Other,8,9,8,6,4,X (Twitter),1
U4845,,Female,7.9,10,10,,7,LinkedIn,2
U4846,26,Female,6.9,8,4,3,4,LinkedIn,7
U4847,33,Male,1.7,9,2,,7,X (Twitter),1
U4848,29,Female,1.5,9,3,1,3,Instagram,2
U4849,48,Female,4.5,1,8,0,7,X (Twitter),5
U4850,41,Female,1.2,3,5,0,0,Instagram,5
U4851,31,Male,9.1,6,2,4,7,Instagram,6
U4852,42,Female,1.2,7,7,7,3,YouTube,6
U4853,51,Male,1.3,4,5,2,7,,9
,,Male,2.5,10,6,6,4,LinkedIn,7
U4855,41,Female,6.6,2,2,5,3,YouTube,8
U4856,59,Female,5.9,4,7,7,3,YouTube,5
U4857,26,Male,6.9,6,1,5,5,YouTube,9
U4858,43,Female,9,4,10,5,3,LinkedIn,2
U4859,,Male,5.1,10,10,7,6,TikTok,7
U4860,,Male,1.4,2,5,2,2,X (Twitter),2
U4861,27,Male,7.9,9,9,6,3,LinkedIn,8
U4862,36,Female,8.3,1,7,6,3,X (Twitter),5
U4863,20,Male,1.4,10,9,3,6,Facebook,8
U4864,41,Male,3.2,7,9,3,6,Facebook,5
U4865,22,Female,7.9,9,1,7,4,TikTok,3
U4866,20,Male,4.4,3,8,2,2,Instagram,3
U4867,44,Female,5.3,,,1,0,LinkedIn,6
U4868,33,Female,8.4,9,2,2,2,Facebook,7
U4869,32,Female,1.9,9,3,1,7,LinkedIn,7
U4870,52,Male,7.1,4,6,6,7,LinkedIn,3
U4871,29,Female,2.9,8,3,4,2,,2
U4872,58,Female,1.6,8,8,7,6,LinkedIn,5
U4873,43,Male,7,7,4,5,6,YouTube,3
U4874,,Male,2.1,6,7,1,2,LinkedIn,7
U4875,40,Female,7.7,3,4,6,7,LinkedIn,3
U4876,48,Male,2.8,4,2,5,,Facebook,8
U4877,37,Female,1.4,9,7,4,5,LinkedIn,7
U4878,29,Female,1.9,10,8,5,1,X (Twitter),8
U4879,40,Male,8.6,,1,5,4,YouTube,1
U4880,21,,4.3,8,,0,6,TikTok,7
U4881,40,Other,3.7,6,10,7,4,TikTok,4
U4882,18,,5.4,1,8,2,7,TikTok,9
U4883,42,Female,6.7,9,1,6,,YouTube,4
U4884,19,,1.3,3,3,3,5,Facebook,4
,,Female,9.1,3,2,0,0,Facebook,3
U4886,20,Female,,9,3,3,6,X (Twitter),1
U4887,38,Male,4.8,,3,1,0,YouTube,3
,42,Male,4.7,8,3,2,1,YouTube,10
U4889,37,,8.9,4,1,2,2,X (Twitter),5
U4890,39,Female,4.9,2,3,2,7,Facebook,10
U4891,38,Male,8.7,,2,,1,Facebook,1
,50,Female,1.3,3,9,4,6,Instagram,2
U4893,55,,5.4,4,10,,2,Instagram,1
,32,Female,9.6,3,8,0,7,LinkedIn,8
U4895,,Female,3.3,1,6,0,1,Instagram,9
U4896,42,Male,3.4,4,7,4,5,Instagram,7
U4897,38,Male,6.7,,1,3,4,LinkedIn,1
U4898,41,Male,9.3,7,7,3,4,Facebook,4
U4899,,Female,2.8,6,8,2,2,TikTok,8
U4900,23,Male,9.3,10,8,0,2,YouTube,9
U4901,40,Male,7,9,6,4,2,Instagram,4
U4902,21,Other,9.9,4,7,6,6,TikTok,2
U4903,44,Male,7.6,6,2,4,3,Instagram,2
U4904,35,Female,7,3,,3,0,X (Twitter),4
U4905,38,Male,8.3,3,,4,3,Instagram,8
U4906,45,Male,2.6,10,4,3,3,X (Twitter),6
U4907,52,Male,9.5,10,8,3,4,LinkedIn,10
U4908,39,Female,2.5,8,10,6,5,YouTube,8
U4909,57,Female,1.2,5,4,5,4,Instagram,2
U4910,40,Female,7.3,8,9,0,7,X (Twitter),3
U4911,20,Male,2.7,9,1,5,2,YouTube,10
U4912,57,Male,7.8,2,6,1,4,Instagram,6
U4913,27,Female,8.2,7,1,5,7,LinkedIn,10
U4914,42,Male,3.1,2,6,2,7,Instagram,1
U4915,,Male,1.8,7,4,1,2,,6
U4916,28,Male,5.5,3,8,6,,Facebook,6
U4917,22,Female,9,8,8,4,7,TikTok,1
U4918,,Female,8.6,4,9,5,7,TikTok,3
U4919,55,Male,2.1,9,7,7,5,YouTube,1
,46,Male,9.7,4,8,1,3,X (Twitter),6
U4921,22,Female,3.4,2,3,1,0,,9
U4922,26,,4.1,4,10,3,4,X (Twitter),6
U4923,,Male,,5,,0,3,X (Twitter),6
U4924,18,Female,4.4,8,4,7,7,TikTok,2
U4925,57,Male,6.7,3,6,4,5,TikTok,1
U4926,47,Male,5.6,9,7,2,2,X (Twitter),4
U4927,28,Male,8.4,9,9,6,4,,9
U4928,45,Male,6.8,10,10,7,5,Instagram,1
U4929,29,Male,3.4,3,6,6,6,Instagram,7
U4930,56,Female,6,8,2,7,0,X (Twitter),3
U4931,43,Male,,6,10,6,4,TikTok,9
U4932,30,Male,6.2,6,10,3,,Instagram,2
U4933,25,Male,4.5,2,7,7,2,X (Twitter),2
U4934,45,Female,1.9,8,10,2,3,LinkedIn,7
U4935,47,Female,3.8,7,,,5,X (Twitter),8
U4936,26,,9.1,2,8,0,6,YouTube,1
U4937,56,Male,6.3,4,4,7,6,YouTube,9
U4938,48,Male,9.1,5,2,1,3,X (Twitter),7
U4939,38,Male,4.7,9,8,5,0,,3
,51,Male,9.8,10,6,,0,X (Twitter),7
,48,Female,4.2,2,8,7,3,Instagram,6
U4942,42,Female,7.8,7,9,0,1,Facebook,8
U4943,29,,3.7,,3,4,,Instagram,8
U4944,18,Male,2,2,8,3,2,X (Twitter),1
U4945,39,Male,8.5,10,10,6,4,Instagram,4
U4946,57,Female,7.9,3,8,6,1,Facebook,2
U4947,54,Female,8.4,5,5,1,6,Facebook,8
,18,,3.7,10,6,7,3,Facebook,8
U4949,18,Female,7.3,1,5,5,4,LinkedIn,3
U4950,,Male,3,7,6,0,5,X (Twitter),4
U4951,59,Male,1.1,1,1,3,0,TikTok,1
U4952,38,Male,8.8,6,10,3,5,TikTok,4
U4953,32,Other,5.7,6,10,0,3,TikTok,5
,34,Male,9.9,1,10,1,1,YouTube,8
U4955,39,Female,4.5,7,2,4,2,,4
U4956,55,Male,9.6,8,8,1,4,X (Twitter),5
U4957,52,Male,6.5,3,1,1,5,X (Twitter),3
U4958,33,Female,5.6,10,9,1,6,YouTube,3
U4959,25,Male,3.7,1,7,5,4,LinkedIn,5
U4960,34,Male,8.4,2,1,1,3,X (Twitter),2
U4961,34,Male,8.5,1,5,5,2,LinkedIn,1
U4962,43,Female,,9,2,5,,X (Twitter),5
U4963,30,Female,7.5,4,1,2,0,YouTube,10
U4964,34,Male,,7,1,0,3,LinkedIn,1
U4965,55,Male,7.7,5,,4,5,LinkedIn,5
U4966,34,Female,9.9,9,4,5,6,LinkedIn,4
U4967,31,Male,3.4,9,5,4,4,YouTube,10
U4968,23,,6.7,6,6,2,0,YouTube,8
U4969,52,Male,4.4,5,1,4,4,X (Twitter),2
U4970,31,Female,5.9,10,2,2,5,YouTube,7
U4971,25,Male,8.9,1,2,2,,LinkedIn,8
U4972,32,Female,4.1,4,5,,5,Facebook,5
U4973,44,Female,1.7,5,10,4,3,Instagram,3
U4974,30,Female,8.2,9,9,4,5,YouTube,6
U4975,48,Female,6,2,7,6,0,LinkedIn,1
U4976,,,5,2,10,1,0,YouTube,3
U4977,23,Female,2.6,3,4,5,2,YouTube,9
U4978,22,Female,1.8,3,5,,5,LinkedIn,10
U4979,39,Female,3.5,7,7,3,2,LinkedIn,5
U4980,40,Male,7.5,1,10,7,5,YouTube,6
U4981,42,Male,4.7,2,,0,4,,9
U4982,,Female,6.1,,10,1,6,X (Twitter),2
U4983,,Male,1.7,9,7,6,2,TikTok,7
U4984,22,Male,2.1,10,2,,3,Facebook,6
U4985,43,,1.1,9,4,5,3,X (Twitter),9
,37,,7.1,3,10,7,0,YouTube,1
U4987,23,Male,3.4,3,4,2,4,LinkedIn,4
U4988,23,Female,9.7,1,9,5,6,X (Twitter),3
U4989,35,Female,3.8,5,8,1,3,LinkedIn,1
U4990,21,Male,4.3,3,,7,0,Facebook,4
U4991,34,Female,5.2,2,8,1,4,,10
U4992,31,Female,3.9,3,7,5,7,X (Twitter),6
U4993,31,Female,8.4,,8,6,3,LinkedIn,1
U4994,30,Female,8.9,8,7,7,1,YouTube,9
U4995,24,Female,1.1,1,2,5,0,LinkedIn,5
U4996,32,Male,6.9,2,6,0,3,Instagram,3
U4997,36,Male,7.2,1,4,4,1,LinkedIn,9
U4998,52,Male,9.7,8,4,4,7,TikTok,10
U4999,34,Female,4.3,1,10,5,5,X (Twitter),1
U5000,52,Female,2.8,6,,0,0,,2
U5001,36,Male,5.7,10,8,5,7,,8
U5002,37,Male,5,8,5,1,3,TikTok,3
U5003,53,Male,8.1,8,3,2,,Facebook,10
U5004,52,Male,9.1,7,1,4,2,,9
U5005,49,Male,1.8,8,5,6,5,,5
U5006,57,Male,8.6,8,3,3,1,TikTok,9
U5007,41,Female,9.2,10,,7,7,Facebook,1
U5008,34,Male,9.3,3,4,5,4,YouTube,5
U5009,24,Female,7.9,2,9,5,4,Instagram,4
,18,Female,7.7,4,4,2,6,X (Twitter),7
U5011,52,Female,1.1,5,5,1,0,LinkedIn,1
U5012,49,Male,9.3,2,10,3,0,LinkedIn,3
U5013,53,Female,4.2,8,5,2,2,Facebook,5
U5014,30,Female,1.4,8,1,0,1,LinkedIn,8
,23,Male,,4,7,3,0,Instagram,8
U5016,,Male,,5,2,5,4,YouTube,3
U5017,54,Male,5,5,6,1,1,LinkedIn,5
,32,,7.8,5,4,6,1,X (Twitter),9
U5019,21,Female,5.6,9,5,,2,,2
U5020,57,Male,3.7,9,5,3,5,Facebook,7
U5021,33,Male,2.8,4,4,0,0,X (Twitter),7
U5022,,Female,4.8,1,2,4,1,Instagram,2
,33,Female,1.3,8,8,4,7,TikTok,6
U5024,21,Female,4.8,1,1,5,2,Instagram,8
,43,Female,1.6,7,9,6,4,YouTube,3
U5026,45,Female,8.9,4,6,4,2,LinkedIn,9
U5027,49,Female,6.2,1,4,0,6,X (Twitter),8
U5028,19,Male,6.8,4,6,5,6,YouTube,3
,48,,3.6,7,9,6,6,YouTube,7
U5030,20,Female,3,8,9,,2,,8
,25,Male,7.4,2,3,0,5,TikTok,1
U5032,41,Male,7,,8,3,6,Instagram,3
U5033,32,Female,2.1,,,,2,YouTube,10
U5034,48,Female,3.1,8,9,4,6,Instagram,9
U5035,26,Female,9.5,2,7,7,7,YouTube,7
U5036,56,Female,,,10,5,0,X (Twitter),1
U5037,19,Female,1.2,4,7,0,2,X (Twitter),5
U5038,25,Male,1.6,4,6,1,7,X (Twitter),10
U5039,24,Female,,3,1,4,4,,3
U5040,,,7.8,5,2,,1,X (Twitter),2
U5041,59,Male,4.4,2,3,5,6,Instagram,1
U5042,33,Male,2.4,1,1,7,6,YouTube,2
U5043,52,Female,5.5,,5,2,3,LinkedIn,1
U5044,47,,4,6,5,7,6,Facebook,6
U5045,27,Female,4.4,6,6,4,5,TikTok,9
U5046,55,Male,3.3,2,7,5,0,Facebook,3
U5047,35,,1.6,,10,0,7,LinkedIn,10
U5048,22,Female,8.1,4,9,1,3,YouTube,10
U5049,46,Female,,10,7,0,6,Instagram,1
U5050,56,Male,,1,6,6,5,LinkedIn,6
U5051,51,Female,5.5,1,9,4,5,YouTube,6
U5052,40,Female,9.9,2,2,0,2,TikTok,2
U5053,22,Female,9.7,4,6,4,0,,4
U5054,47,Female,3.4,8,5,3,4,YouTube,5
U5055,23,Male,4.5,3,,0,3,X (Twitter),6
U5056,21,Female,7.8,5,10,7,1,Facebook,6
U5057,46,Male,8,3,1,7,5,TikTok,2
U5058,40,,,8,5,7,4,TikTok,5
U5059,23,Female,6.9,4,8,3,4,Facebook,5
U5060,,Male,5.3,8,3,1,3,Instagram,10
U5061,59,Male,4.4,8,3,,7,Facebook,2
U5062,35,Female,4.8,9,7,5,,Facebook,7
U5063,32,Female,8.7,2,7,0,7,Facebook,10
U5064,57,Female,9.8,10,2,0,7,Instagram,2
U5065,49,Female,1.5,7,8,1,0,TikTok,1
U5066,26,,,10,5,0,6,,6
U5067,54,Female,5.7,1,9,7,4,YouTube,1
U5068,27,Female,4.4,4,1,6,0,Facebook,4
,,Male,8.7,4,4,4,4,,4
U5070,23,,6.2,4,8,3,6,,6
U5071,20,Male,3.8,7,9,2,2,LinkedIn,5
U5072,59,Female,5,5,,4,6,LinkedIn,4
U5073,28,Male,4.2,5,10,2,5,YouTube,6
U5074,34,Female,,3,1,1,6,TikTok,10
U5075,49,Male,1.6,10,1,1,4,LinkedIn,5
U5076,21,Male,2,,7,0,,,7
U5077,21,Male,6.6,5,6,4,1,YouTube,5
U5078,34,Male,7.2,8,7,5,,Facebook,9
U5079,58,Male,6.7,2,8,2,1,YouTube,3
,36,Male,7.9,8,6,3,4,X (Twitter),2
U5081,22,Male,9.5,4,10,5,0,X (Twitter),1
U5082,49,Other,8.7,9,10,4,2,TikTok,5
U5083,,Female,4.8,8,10,5,1,Instagram,8
U5084,23,Female,3,5,7,1,2,LinkedIn,9
U5085,52,Female,3.8,5,7,4,3,,3
,39,Female,6.3,9,7,3,6,LinkedIn,7
U5087,18,Female,8.7,5,2,4,2,TikTok,4
U5088,37,Male,7.3,9,3,0,6,LinkedIn,7
